Check,ID,Name,Type,Rarity
[ ],3867,Pica - Pulverizing Stones,PSY,5
[ ],3868,Bartolomeo & Hakuba - Flower Protecting Man-Eater and Slicing Wind,Dual,6+
[ ],3869,Jack - Raging Drought,INT,5
[ ],3870,Jack the Drought - Settling a Score,INT,6
[ ],3871,Ulti - Egotistic Sister,INT,5
[ ],3872,Black Maria - Entrapping Flammable Threads,INT,5
[ ],3873,Page One - Gathered Tobi Roppo,INT,5
[ ],3874,Marco - Parrying Blue Flame,INT,5
[ ],3875,Sasaki - Flying Dinosaur,STR,5
[ ],3876,Who's-Who - Clinging Onto a God's Legend,STR,5
[ ],3877,Luffy & Yamato - Prepared for the Final Showdown,Dual,6
[ ],3878,Luffy & Yamato - Declaring War on the Demon,Dual,6
[ ],3879,Oden & Toki - Cherished Meeting,Dual,5
[ ],3880,Oden & Toki - Long-Awaited Reunion,Dual,6
[ ],3881,Nami - Determination Against the Threat,STR,5
[ ],3882,Nico Robin - The Flower Confronting the Spider,DEX,5
[ ],3883,Usopp - Determination to Retaliate,QCK,5
[ ],3884,Jinbe - Straw Hat Pirates: Mark of a Fierce Battle,PSY,5
[ ],3885,Gol D. Roger - Parting of the King of the Pirates,QCK,5
[ ],3886,Monkey D. Luffy - Man to Surpass the Emperors,PSY,5+
[ ],3887,Kaido - Punishing Club,INT,5
[ ],3888,Sanji - Legs to Surpass the Devil,DEX,5
[ ],3889,Sanji - Ifrit Imbued Strikes,DEX,6
[ ],3890,Queen - Cyborg Scientist,INT,5
[ ],3891,Queen - The Peak of Science,INT,6
[ ],3892,Jinbe - The Onslaught,DEX,5
[ ],3893,Tony Tony Chopper - Released Antibodies,STR,5
[ ],3894,Kozuki Momonosuke - Confrontment of the Dragons,STR,5
[ ],3895,Roronoa Zoro - Awoken Talent,QCK,5
[ ],3896,Roronoa Zoro - King of Hell Strike,QCK,6
[ ],3897,King - Tribe of Flames,INT,5
[ ],3898,Alber - Reigning Fire Dragon,INT,6
[ ],3899,Brook - Assisting Musician,QCK,5
[ ],3900,General Franky - Blasting Cannon,QCK,5
[ ],3901,Otama - Full-Force Rally,QCK,5
[ ],3902,Zeus & Prometheus & Big Mom - Emperor Cornering the New Generation,Dual,6+
[ ],3903,Kaido - Punishing the Child of Ogres,INT,5+
[ ],3904,Emporio Ivankov - This is the First Time in My Life,QCK,5
[ ],3905,Emporio Ivankov - Slamming Face Spectrum,QCK,6
[ ],3906,Inazuma - Snipping Through the Paramount War,QCK,5
[ ],3907,Whitebeard VS Blackbeard - Fateful Meeting,VS,5
[ ],3908,Whitebeard VS Blackbeard - Clash of Tremor and Darkness,VS,6
[ ],3909,Shanks & Buggy - Meeting at the Paramount War,Dual,5
[ ],3910,Shanks & Buggy - The Same Old,Dual,6
[ ],3911,Marco & Vista - Leading Commanders,PSY,5
[ ],3912,Rakuyo & Namule & Blenheim,PSY,5
[ ],3913,Diamond Jozu - Retaliating Diamond,DEX,5
[ ],3914,Whirl Spider Squard - Tempted Treachery,DEX,5
[ ],3915,Akainu - Pirate-Chasing Admiral,DEX,5
[ ],3916,Doflamingo & Crocodile - Recruiting on the Battlefield,Dual,5
[ ],3917,Doflamingo & Crocodile - Conflicting Sand and Thread,Dual,6
[ ],3918,Gecko Moria - Shadow Harvester,DEX,5
[ ],3919,Dracule Mihawk - Impeding World Strongest Swordsman,QCK,5
[ ],3920,Luffy & Ace - Brothers in Sync,Dual,6+
[ ],3921,Robin & Koala - Chats Before Training,Dual,5
[ ],3922,Robin & Koala - Flowing Hands,Dual,6
[ ],3923,Black Maria & Ulti - Obstructing Tobi Roppo Pair,Dual,5
[ ],3924,Black Maria & Ulti - Merciless Assault,Dual,6
[ ],3925,Boa Hancock - Maiden with a Racing Heart,DEX,5
[ ],3926,Shinobu - Hiding in the Shadows,DEX,5
[ ],3927,Sanji - Meeting the Goddesses After Two Years,INT,5
[ ],3928,Lim - Mysterious Girl,QCK,5
[ ],3929,Boa Marigold - Gorgon's Execution,STR,5
[ ],3930,Hina - Royal Escort's Duty,PSY,5
[ ],3931,Vinsmoke Reiju - Caring Sister,DEX,5
[ ],3932,Nami & Carrot - Escaping Into the Seducing Woods,Dual,5
[ ],3933,Nami & Carrot - Relaxing Bath Time,Dual,6
[ ],3934,Charlotte Pudding - Falling Tears,DEX,5
[ ],3935,Charlotte Smoothie - Welcoming Guests,INT,5
[ ],3936,Charlotte Flampe - Attentive Little Sister,INT,5
[ ],3937,Hiyori - Confident Smile,DEX,5
[ ],3938,Bao Huang,INT,5
[ ],3939,Moda,DEX,5
[ ],3940,Nami & Robin - Elegant Flowers Blooming on the Battlefield,Dual,6+
[ ],3941,Perona - Sudden News,INT,5
[ ],3942,Perona - Tearful Departure,INT,5+
[ ],3943,Vivi & Rebecca & Shirahoshi & Mansherry,DEX,5
[ ],3944,Vivi & Rebecca & Shirahoshi & Mansherry - Enjoyable Conversation,DEX,6
[ ],3945,Viola - Princess Departing for the Sacred Land,DEX,5
[ ],3946,Jewelry Bonney - Infiltrating the Sacred Land,STR,5
[ ],3947,Izo - Pinning the Pursuing Foe,STR,5
[ ],3948,Izo - Engaging a Fierce Battle,STR,6
[ ],3949,Marco - Impeding Blue Flame,STR,5
[ ],3950,Kikunojo - Fury Against the Dishonorable Traitor,STR,5
[ ],3951,Usopp - A Rebuke to Death,PSY,5
[ ],3952,Maha,DEX,5
[ ],3953,Kawamatsu - Determination of a Kozuki Clan Vassal,PSY,5
[ ],3954,Kawamatsu the Kappa - Blade Inheriting the Spirit of Oden,PSY,6
[ ],3955,Monkey D. Luffy - Awoken Warrior of Liberation,PSY,5
[ ],3956,Monkey D. Luffy - Mystical Figure in White,PSY,6
[ ],3957,Monkey D. Luffy - Beating Drum of Liberation,PSY,6+
[ ],3958,Kozuki Momonosuke - Appearance of the Pink Dragon,PSY,5
[ ],3959,Kozuki Momonosuke - Courage to Bite the Emperor,PSY,6
[ ],3960,Komurasaki - Revealing the True Name,PSY,5
[ ],3961,Denjiro - Enduring the Tarnished Pride of Oden,PSY,5
[ ],3962,Shimotsuki Ushimaru,QCK,5
[ ],3963,Fugetsu Omusubi,PSY,5
[ ],3964,Uzuki Tempura,PSY,5
[ ],3965,Yamato - Aspiring Beyond the Horizon,PSY,5
[ ],3966,Vinsmoke Reiju - Second Farewell,DEX,5
[ ],3967,Vinsmoke Reiju - Poisonous Fangs Protecting Her Brother,DEX,6
[ ],3968,Ichiji & Niji & Yonji,STR,5
[ ],3969,Sanji & Judge - Severed Family Ties,Dual,6+
[ ],3970,Law & Kid - Awakened Captains,Dual,5
[ ],3971,Law & Kid - Overthrowing an Emperor,Dual,6
[ ],3972,Olin the Oiran - Incoming Terror,DEX,5
[ ],3973,Olin the Oiran - A Lesson for the New Generation,DEX,6
[ ],3974,Bepo - Assisting the Alliance,PSY,5
[ ],3975,Killer - Clash of the Worst Generation,INT,5
[ ],3976,Otama - Contributing to the Fight,PSY,5
[ ],3977,Jean Bart - Captain Protecting Fist,INT,5
[ ],3978,Zoro - Peerless Lending a Favor,PSY,5
[ ],3979,Sanji - Peerless Returning the Favor,PSY,5
[ ],3980,Raizo - Face-Off Within the Flames,INT,5
[ ],3981,Lead Performers - Impeding Disasters,STR,5
[ ],3982,Kozuki Momonosuke - Reckless Collision,DEX,5
[ ],3983,Kaido - Flaming Rising Dragon,STR,5
[ ],3984,Kaido - Blazing Rising Dragon,STR,6
[ ],3985,Kurozumi Kanjuro - Performing the Final Dance,STR,5
[ ],3986,Kurozumi Kanjuro - Kazenbo Falling into the Abyss,STR,6
[ ],3987,Orochi - Inflating Impatience,STR,5
[ ],3988,Fukurokuju - Face-Off Within the Flames,STR,5
[ ],3989,Whitebeard & Marco - Deadly Battle at the Paramount War,Dual,6+
[ ],3990,Yamato - Dashing Through the Castle,INT,5
[ ],3991,Yamato - Holding Back the Explosion,INT,5+
[ ],3992,Uta - Fury-Filled Eyes,PSY,5
[ ],3993,Uta - Determined to Fight the Backlight,PSY,6
[ ],3994,Kizaru & Fujitora - Incoming Navy HQ Powerhouses,Dual,5
[ ],3995,Kizaru & Fujitora - Admirals After the Diva,Dual,6
[ ],3996,Hongo,PSY,5
[ ],3997,Gabu & Snake,PSY,5
[ ],3998,Bonk Punch & Monster,PSY,5
[ ],3999,Gordon - Tragedy of Twelve Years Ago,PSY,5
[ ],4000,Gild Tesoro - Remains of Love and Regret,QCK,6+
[ ],4001,Shiki - Sky Shredding Blades,INT,5
[ ],4002,Nami & Carina - Frenemies: Cat and Fox,Dual,5
[ ],4003,Nami & Carina - Cat and Fox's Showtime,Dual,6
[ ],4004,Raise Max,QCK,5
[ ],4005,Double Down & Ricca & Tempo,QCK,5
[ ],4006,Baccarat & Dice & Mr. Tanaka,QCK,5
[ ],4007,Ain - Commencing the Operation,QCK,5
[ ],4008,Ain - Dedicated to Her Master,QCK,6
[ ],4009,Binz - Entrapping Grow-Grow Fruit,QCK,5
[ ],4010,Black Arm Zephyr - Settling the Score With His Life,QCK,6+
[ ],4011,Shanks - Final Blow Against the Demon King,PSY,6
[ ],4012,Monkey D. Luffy - Final Blow Against the Demon King,STR,6
[ ],4013,Free Global Slot,,
[ ],4014,Free Global Slot,,
[ ],4015,Free Global Slot,,
[ ],4016,Free Global Slot,,
[ ],4017,Free Global Slot,,
[ ],4018,Free Global Slot,,
[ ],4019,Katakuri & Oven - Sister Protecting Brothers,DEX,5
[ ],4020,Katakuri & Oven - Brothers Confronting the Demon King,DEX,6
[ ],4021,Makino & Luffy & Uta,PSY,5
[ ],4022,Rockstar - Demon-King-Cleaving Sword,STR,5
[ ],4023,Lime Juice,PSY,5
[ ],4024,Monkey D. Luffy - Yearning for Adventure,STR,5
[ ],4025,Blueno & Bepo & Sunny-kun,PSY,5
[ ],4026,Douglas Bullet - Score-Settling Brawl,DEX,5
[ ],4027,Ann - Diva of the Pirates Expo,DEX,5
[ ],4028,Coby - Hero Arriving at Elegia,STR,5
[ ],4029,Coby - Commanding the Defensive Formation,STR,6
[ ],4030,Jellyfish Pirates,STR,5
[ ],4031,Romy & Yorueka,PSY,5
[ ],4032,Trafalgar Law - Pushing Through the Uta World,STR,5
[ ],4033,Blueno & Bepo & Sunny-kun - Fleeing Little Ones,PSY,5+
[ ],4034,Kaido - Beast Ruler of Wano,INT,5
[ ],4035,Sir Crocodile - Ruler of the Sands,QCK,5
[ ],4036,Bartolomeo - Barrier to Subdue the Diva,INT,5
[ ],4037,Monkey D. Luffy - Carving Out His Own Adventure,PSY,6+
[ ],4038,Eustass Kid - New Generation Overtaking the Emperor,DEX,5
[ ],4039,"Eustass ""Captain"" Kid - Pulverizing Magnetism",DEX,5+
[ ],4040,Kozuki Momonosuke - Pink Dragon Protecting Wano,QCK,5
[ ],4041,Kozuki Momonosuke - Shogun of Wano,QCK,6
[ ],4042,Kozuki Hiyori - Opening of the Tragic Days,QCK,5
[ ],4043,Kozuki Hiyori - Engraved Crest of the Kozuki Clan,QCK,6
[ ],4044,Kozuki Sukiyaki,QCK,5
[ ],4045,Law & Robin,QCK,5
[ ],4046,Okiku & Otoko,QCK,5
[ ],4047,Monkey D. Luffy - Enjoying the Flavor of the Festival,QCK,5
[ ],4048,Shinobu & Raizo - Shinobis Protecting Wano,STR,6
[ ],4049,Cat Viper - Gun-Point Towards the Navy Admiral,INT,5
[ ],4050,Ryokugyu,DEX,6
[ ],4051,Sakazuki - Justice Eradicating Evil,STR,5
[ ],4052,Kurouma,INT,5
[ ],4053,Monkey D. Luffy - Fireworks Lighting the Skies of Wano,QCK,5+
[ ],4054,Otama - Yell of Determination,DEX,6
[ ],4055,Speed & Hamlet,DEX,5
[ ],4056,Red-Haired Shanks - Approaching the New Era,INT,6+
[ ],4057,Roger & Oden - Set Sail to the Vast Ocean,QCK,5
[ ],4058,Roger & Oden - Remarkable Grand Adventure,QCK,6
[ ],4059,Yamato - Determined to Fight Alongside the Land of Wano,Dual,5
[ ],4060,"""Child of Ogres"" Yamato - Determined to Fight Alongside the Land of Wano",Dual,6
[ ],4061,Zoro & Sanji - Vows Made,Dual,5
[ ],4062,Zoro & Sanji - Wings to Become the King,Dual,6
[ ],4063,Trafalgar Law - Inherited Will of Silence,DEX,6+
[ ],4064,Kin'emon - Samurai With Dignity,QCK,5
[ ],4065,Kozuki Toki - Guiding Her Husband,QCK,5
[ ],4066,Edward Newgate - Anger's Restraint,QCK,5
[ ],4067,Portgas D. Ace - Unleashed Fire Fist,STR,6
[ ],4068,Portgas D. Ace - Final Moments of the Beloved Man,STR,6+
[ ],4069,Portgas D. Ace - Invading Onigashima,INT,5
[ ],4070,Free Global Slot,,
[ ],4071,Monkey D. Luffy - Excitement Before the Feast,QCK,6
[ ],4072,Nami - Relaxing Moment in the Bath,QCK,5
[ ],4073,Hiyori - Casual Conversation in the Bath,QCK,5
[ ],4074,Edward Newgate - Anger of Family Being Taken Away,STR,5+
[ ],4075,Marco - Power of Former Whitebeard Pirates First Division Commander,STR,5
[ ],4076,Franky - Arms to Catch the Swordsman,QCK,5
[ ],4077,Dogstorm & Cat Viper - Vassals Following Their Master,QCK,5
[ ],4078,King - Last Survivor of Lunaria Race,QCK,5
[ ],4079,Alber - Fight of the Right-Hand Men,QCK,5+
[ ],4080,Kaido - Enjoying the Deadly Battle,QCK,6+
[ ],4081,"Dr. Vegapunk ""Lilith the Evil""",INT,5
[ ],4082,"Dr. Vegapunk ""Lilith the Evil"" - PUNK-02",INT,6
[ ],4083,Jewelry Bonney - Girl Jumping Out the Warm Eddy,INT,5
[ ],4084,Jewelry Bonney - Meeting the Worst Generation,INT,6
[ ],4085,Monkey D. Luffy - Encounter of the Next Journey,INT,5
[ ],4086,Amigasa Hat Chopper,INT,5
[ ],4087,Franky & Usopp - Giant Robot of Dreams,INT,5
[ ],4088,Jinbe - Confronting the Raging Sea,INT,5
[ ],4089,Jinbe - Rescue from the Raging Sea,INT,5+
[ ],4090,Roronoa Zoro - Splitting the Warm Eddy,PSY,5
[ ],4091,Brook - Unexplainable Familiarity,INT,5
[ ],4092,Sanji - Encountering the Beauty,PSY,5
[ ],4093,Nami - Foreseeing a New Place,PSY,5
[ ],4094,Nico Robin - Locating the Enemy,PSY,5
[ ],4095,Boa Hancock - Sealed Powers,PSY,5
[ ],4096,Boa Hancock - Engaging Pirate Empress,PSY,6
[ ],4097,Shakuyaku - Empress of Amazon Lily Two Generations Ago,PSY,5
[ ],4098,Silvers Rayleigh - Aiding Dark King,PSY,6+
[ ],4099,Marshall D. Teach - Intervening Emperor,STR,5
[ ],4100,Blackbeard - Emperor Chasing the Pirate Empress,STR,6
[ ],4101,Jesus Burgess - New Found Powers,STR,5
[ ],4102,Jesus Burgess - User of the Strong-Strong Fruit,STR,6
[ ],4103,Catarina Devon - Pirate Chasing the Pirate Empress,STR,5
[ ],4104,Vasco Shot - Pirate Chasing the Pirate Empress,STR,5
[ ],4105,Doc Q - User of the Sick-Sick Fruit,STR,5
[ ],4106,Van Ogre - User of the Warp-Warp Fruit,STR,5
[ ],4107,Coby - Hero of the Rocky Port Incident,PSY,5
[ ],4108,Coby - Intensifying Battle,PSY,5+
[ ],4109,S-Hawk,INT,6
[ ],4110,Buggy & Crocodile & Mihawk,QCK,5
[ ],4111,Buggy & Crocodile & Mihawk - Cross Guild,QCK,6
[ ],4112,Galdino - Flattery to His Former Boss,QCK,5
[ ],4113,Alvida & Cabaji & Mohji & Richie,QCK,5
[ ],4114,Tobi Roppo - Animal Kingdom Pirates,STR,5
[ ],4115,Tobi Roppo - Forces of the Animal Kingdom Pirates,STR,6
[ ],4116,Basil Hawkins - Laughing at the Scapegoat,STR,5
[ ],4117,"Bao Huang - Surveillance Force ""Marys""",STR,5
[ ],4118,Arlong Pirates - Brutal Punishment,Dual,6+
[ ],4119,X Drake - Being Chased,QCK,5
[ ],4120,X Drake - Life-Risking Hope,QCK,5+
[ ],4121,Doflamingo & Sugar - Darkness of Dressrosa,Dual,5
[ ],4122,Doflamingo & Sugar - The Family Ruling From the Darkness,Dual,6
[ ],4123,Moria & Perona - Nightmare of Thriller Bark,Dual,5
[ ],4124,Moria & Perona - Neverending Nightmare,Dual,6
[ ],4125,Hody & Vander Decken IX - Planning to Overthrow the Country,QCK,5
[ ],4126,Caesar & Monet,INT,5
[ ],4127,Lucci & Kaku & Stussy - Headed to the Future Island,QCK,5
[ ],4128,Lucci & Kaku & Stussy - Landing Government Agents,INT,5+
[ ],4129,Luffy (Age 70) - A Different Future,INT,5
[ ],4130,Monkey D. Luffy - Mysterious Suit of the Nation of Science,INT,5
[ ],4131,Monkey D. Luffy - Warrior in White Going Wild,DEX,5+
[ ],4132,S-Shark,DEX,6
[ ],4133,"Dr. Vegapunk ""Atlas the Violent"" - PUNK-05",INT,6
[ ],4134,"Dr. Vegapunk ""Edison the Thinker"" & Dr. Vegapunk ""Pythagoras the Wise"" - PUNK-03 & PUNK-04",INT,5
[ ],4135,"Dr. Vegapunk ""York the Greedy"" - PUNK-06",INT,5
[ ],4136,Dr. Vegapunk,INT,5
[ ],4137,Dr. Vegapunk - Grand Dream of the Genius Scientist,INT,6
[ ],4138,"Dr. Vegapunk ""Shaka the Good"" - PUNK-01",INT,5
[ ],4139,Jewelry Bonney - The Only Family to Pursue,INT,6+
[ ],4140,Law & Bepo - Afflicted by a Special Disease,Dual,6
[ ],4141,Kid & Killer - Enjoying the Feast,Dual,5
[ ],4142,Kid & Killer - Best Partners,Dual,6
[ ],4143,Shachi & Penguin - Ambush From the Sea,INT,5
[ ],4144,Jean Bart - Blocking the Snipe,DEX,5
[ ],4145,Hakugan,INT,5
[ ],4146,Blackbeard - After the Road Ponegliff,DEX,5
[ ],4147,Blackbeard - Starting the Battle of the Worst Generation,DEX,5+
[ ],4148,Tony Tony Chopper - Astonished by Future Science,INT,5
[ ],4149,Monkey D. Luffy - Awakened Powers,INT,5
[ ],4150,Monkey D. Luffy - Rushing Heartbeat,INT,6
[ ],4151,"""King of the Pirates"" Gold Roger - The Man who Achieved it All",DEX,6
[ ],4152,Shanks - Reigning Over the New Era,PSY,6
[ ],4153,Shanks - Shaking the Great Era of Piracy,PSY,6
[ ],4154,Portgas D. Ace from ONE PIECE magazine - Escape of the Three Brothers,DEX,6
[ ],4155,Roronoa Zoro - Future Clothing of the Science Island,DEX,5
[ ],4156,Sanji - Puzzled Aloha,PSY,5
[ ],4157,Nami - Light and Cute Future Clothing,INT,5
[ ],4158,Nico Robin - Cool and Fashionable Future Clothing,DEX,5
[ ],4159,Jinbe - Tropical Disguise,PSY,5
[ ],4160,Free Global Slot,,
[ ],4161,Free Global Slot,,
[ ],4162,Monkey D. Luffy - Memories of Straw Hat Pirates,DEX,6+
[ ],4163,Yamato - Send-Off Embrace,DEX,5
[ ],4164,Yamato - Following the Same Path,DEX,5+
[ ],4165,Usopp - Future Clothing of the Science Island,DEX,5
[ ],4166,S-Snake,DEX,5
[ ],4167,S-Snake - Pinnacle Science of Bloodline Elements,DEX,6
[ ],4168,Franky - Perv in Future Clothing,DEX,5
[ ],4169,Brook - Excited Over Future Clothing,INT,5
[ ],4170,Rob Lucci - Orders for Elimination,DEX,6+
[ ],4171,Roronoa Zoro - Memories of Straw Hat Pirates,DEX,6
[ ],4172,Sanji - Memories of Straw Hat Pirates,PSY,6
[ ],4173,Kuina - Confiding Sentiments,DEX,5
[ ],4174,Zeff - Seeing Off the Departure,PSY,5
[ ],4175,Free Global Slot,,
[ ],4176,Dracule Mihawk - Testing Black Blade,DEX,5
[ ],4177,Hawk Eyes Mihawk - The Strongest Swordsman who Recognizes Potential,DEX,5+
[ ],4178,Gin - Offered Meal,PSY,5
[ ],4179,Usopp - Memories of Straw Hat Pirates,DEX,6
[ ],4180,Kaya - Unexpected News,DEX,5
[ ],4181,Onion & Pepper & Carrot - Maintaining the Fire of Ambition,DEX,5
[ ],4182,Tony Tony Chopper - Memories of Straw Hat Pirates,INT,6
[ ],4183,Dr. Hiriluk - Bonded by Skull and Crossbones,INT,5
[ ],4184,Dr. Kureha - Parting With the Foolish Boy,INT,5
[ ],4185,Trafalgar Law - Finger-Controlled Boulder,PSY,6+
[ ],4186,Nami - Memories of Straw Hat Pirates,DEX,6
[ ],4187,Nico Robin - Memories of Straw Hat Pirates,PSY,6
[ ],4188,Bellmere - Meeting on the Battlefield,DEX,5
[ ],4189,Nico Olvia - Protecting the Future Hope,PSY,5
[ ],4190,Arlong - Laughing-Off the Hard Luck,DEX,5
[ ],4191,Arlong - Ruling for Eight Years,DEX,5+
[ ],4192,Jaguar D. Saul - Shouting the Future for a Friend,PSY,5
[ ],4193,Franky - Memories of Straw Hat Pirates,DEX,6
[ ],4194,Tom - Pride of Being Neither Good nor Evil,DEX,5
[ ],4195,Iceburg - Assisting the Ship of Dreams,DEX,5
[ ],4196,Laboon - Favorite Pirate Song,INT,5
[ ],4197,Brook - Memories of Straw Hat Pirates,INT,6
[ ],4198,Yorki - Rumbar Pirates Captain,INT,5
[ ],4199,Boa Hancock - Empress Relaxing at the Night Pool,PSY,6+
[ ],4200,Gecko Moria - Knowing the Harshness of the World,DEX,5
[ ],4201,Gecko Moria - Smashing the Sprout,DEX,5+
[ ],4202,Jinbe - Memories of Straw Hat Pirates,QCK,6
[ ],4203,Fisher Tiger - Under the Sign of the Sun,QCK,5
[ ],4204,Aladdin - Opening the Way,QCK,5
[ ],4205,Portgas D. Ace - Aiming for a Powerful Foe,QCK,5
[ ],4206,Portgas D. Ace - Crew-Protecting Flame Fence,QCK,5+
[ ],4207,Hatchan - Enjoying a Game,QCK,5
[ ],4208,Kozuki Hiyori - Graveside Prayer,INT,5
[ ],4209,Kozuki Hiyori - Resounding Shamisen,INT,5+
[ ],4210,Luffy VS Kaido - Fight to the Death,VS,5
[ ],4211,Luffy VS Kaido - Fate of the Land of Wano,VS,6
[ ],4212,Yamato from ONE PIECE magazine - The Best Oiran of Wano,INT,6
[ ],4213,Momonosuke & Kin'emon & Denjiro - Regaining Their Lost Glory to Shine as Before,STR,6
[ ],4214,Roronoa Zoro - Paying Respects to the Dead,STR,5
[ ],4215,Sangoro - An Act Before Parting,QCK,5
[ ],4216,Edward Newgate - Memories of Marineford,DEX,6
[ ],4217,Fleet Admiral Sakazuki - Determination for the New Era,STR,6+
[ ],4218,Blackbeard VS Law - Fight for the Road Ponegliffs,VS,5
[ ],4219,Blackbeard VS Law - Clash of the Worst Generations,VS,6
[ ],4220,Kuzan - A Drink to Mend the Wounded Heart,QCK,5
[ ],4221,Kuzan - Tenth Ship Captain of the Blackbeard Pirates,QCK,6
[ ],4222,Jesus Burgess - Strength Aimed at the Heart,INT,5
[ ],4223,Van Ogre - Sniper Aiming for the Heart,INT,5
[ ],4224,Bepo - Captain-Protecting Navigator,PSY,5
[ ],4225,Bepo - Captain-Protecting Sulong,PSY,5+
[ ],4226,S-Bear,PSY,6
[ ],4227,Lucci & Kaku - Awakened Zoan Fruit Powers,Dual,6
[ ],4228,Stussy - Grasping an Unusual Situation,QCK,5
[ ],4229,S-Snake & S-Hawk & S-Shark,DEX,5
[ ],4230,Shanks VS Kid - Encounter at Elbaph,VS,5
[ ],4231,Shanks VS Kid - Clash Between the Emperor and the New Generation,VS,6
[ ],4232,Dorry & Broggy,STR,5
[ ],4233,Dorry & Broggy - Retaliating Against the Threat to the Homeland,STR,6
[ ],4234,Fugar the Addenturer,INT,5
[ ],4235,Frog-Toes Ribbitini,QCK,5
[ ],4236,Pururu the Brr-rave,PSY,5
[ ],4237,Basil Hawkins - Opening of the Conniving Game,DEX,6+
[ ],4238,Nefeltari Vivi - Memories of Alabasta,DEX,6
[ ],4239,Monkey D. Garp - Landing on Pirate Island,PSY,5
[ ],4240,Monkey D. Garp - Fists to Save His Protege,PSY,6
[ ],4241,Prince Grus & Kujaku & Hibari,INT,5
[ ],4242,Prince Grus & Kujaku & Hibari - Saving the Future of the Navy,INT,6
[ ],4243,Helmeppo - Saving His Best Friend,STR,5
[ ],4244,Tashigi - Saving Her Junior,QCK,5
[ ],4245,Kuzan - Way of Life Learned from His Mentor,DEX,5
[ ],4246,Kuzan - Fists Aimed Toward His Mentor,DEX,5+
[ ],4247,Avalo Pizarro - User of the Isle-Isle Fruit,DEX,6
[ ],4248,San Juan Wolf - Blackbeard Pirates Seventh Ship Captain,DEX,5
[ ],4249,Coby - Planning to Escape Fullalead,PSY,5
[ ],4250,Coby - Evil Piercing Fist of Justice,PSY,6
[ ],4251,Monkey D. Garp - Self-Training Battleship Bag,STR,5
[ ],4252,Kuzan - Imitating His Mentor's Battleship Bag,QCK,5
[ ],4253,Shiryu - Unseeable Visage,STR,6
[ ],4254,Vasco Shot - Drunken Immolating Flame,STR,5
[ ],4255,Vice Admiral Doll,STR,5
[ ],4256,Magellan - The Punishing Master of Hell,QCK,6+
[ ],4257,Roger & Rayleigh & Gaban - Aiming to Become the World's Greatest Pirates,Dual,6
[ ],4258,Admiral Sengoku & Vice Admiral Garp - Fierce Battle at Marineford,STR,5
[ ],4259,Whitebeard & Oden,INT,5
[ ],4260,Dr. Vegapunk - Head of the Punk Hazard Research Facility,STR,5
[ ],4261,Dr. Vegapunk - Flowers for the Deceased,STR,5+
[ ],4262,Uta - Happy Halloween,DEX,6
[ ],4263,Perona: Misty Ghost Princess - Night of Halloween,INT,6+
[ ],4264,Tsuru - Glaring at Swallow Island,STR,5
[ ],4265,Roronoa Zoro - Strike Against the Flame,INT,5
[ ],4266,Roronoa Zoro - Determining His True Potential,INT,5+
[ ],4267,Kaido & King - Flame to Change the World,Dual,6
[ ],4268,Big Mom & Katakuri - Beginning of Hell,Dual,6
[ ],4269,Blackbeard & Shiryu,QCK,5
[ ],4270,Shanks & Beckman,DEX,5
[ ],4271,Vivi & Wapol,QCK,5
[ ],4272,Morgans - World-Shaking Entertainer,QCK,5
[ ],4273,Jewelry Bonney - Girl's False Tears,QCK,5
[ ],4274,Sir Crocodile - Unexpected Assistance,DEX,6+
[ ],4275,Oden & Kin'emon & Denjiro - Blades Reflecting a Passionate Determination,Dual,6
[ ],4276,Carrot & Dogstorm & Cat Viper - Moonlit Raging Sulongs,Dual,6
[ ],4277,Luffy & Zoro & Sanji & Jinbe,STR,5
[ ],4278,Momonosuke & Yamato - Farewell with Tears and Smiles,DEX,5
[ ],4279,Orochi & Kanjuro - Revenge Against the Land of Wano,INT,5
[ ],4280,Orochi & Kanjuro - Kurozumi that Despises the Light,INT,5+
[ ],4281,"Dr. Vegapunk ""York the Greedy"" - Informant Within Egghead",INT,6
[ ],4282,"""Stussy"" - Clone Experiment",INT,6
[ ],4283,Sentomaru - Vegapunk's Bodyguard,INT,5
[ ],4284,Pacifista Mk. III,INT,5
[ ],4285,Shaka the Good & Edison the Thinker & Pythagoras the Wise,INT,6
[ ],4286,Dr. Vegapunk - A Sudden Request,INT,5
[ ],4287,Sanji & Pudding - Special Cake to Decorate the Holy Night,Dual,6+
[ ],4288,Uta - Happy Christmas!!,STR,6
[ ],4289,Vivi & Rebecca - Beauties Decorating for a White Christmas,Dual,6+
[ ],4290,Monkey D. Luffy - Reaching the Pinnacle,STR,6
[ ],4291,Sabo - Witnessed Truth at the Sacred Land,INT,6
[ ],4292,Sabo - Ignited Flames of Revolution,INT,6
[ ],4293,Whitebeard & Ace - Bond of Father and Son,Dual,6
[ ],4294,Hancock & Nami & Robin - Fragrance of the Bewitching Flowers,INT,6+
[ ],4295,Monkey D. Garp - Advice on Eating,STR,5
[ ],4296,Curly Dadan - Determination of a Foster Parent,QCK,5
[ ],4297,Akainu - Justice Captures Evil,QCK,5
[ ],4298,Sakazuki - Admiral Determined to Eradicate Evil,QCK,5+
[ ],4299,Fujitora & Ryokugyu,QCK,6
[ ],4300,Morley & Karasu,DEX,6
[ ],4301,Lindbergh - Assaulting Army Captain,DEX,5
